"Hash","string"
"7b61875c","I won't play if yer items are full like that."
"7c6188cf","If ya can't, ya can't."
"dc36ef72","Whew... This isn't nearly enough energy..."
"db36ed9f","What to do, what to d--hmm?"
"da36ec2c","Oh! Are you one of those...yeah, you're a human!"
"d936eab9","They call me EmperorGreymon. For reasons I cannot go into,
I'm trying to gather up energy."
"d836e8c6","Said energy can be refined through several means, but all of
them take too much time."
"d736e753","My comrade MagnaGarurumon is gathering materials for me, but
there's not nearly enough..."
"d636e5e0","Want some help?
Good luck with that..."
"e536fd5d","What...?! I can't tell you why I'm doing this, but...you'll
help me anyway?!"
"e436fbea","Are all humans like you? No, perhaps this is a special trait
only you possess. I can see it in your eyes."
"5733df7c","If that's the case, then I'll give you the benefit of the
doubt. The truth is, this energy is for reviving Susanomon."
"5833e0ef","Susanomon, a slumbering thunder god of war. When the world
faces peril, he is to revive and swing his righteous blade."
"5933e242","...Or so they say. But some unknown outside force blocks the
energy he needs to awaken from his sleep."
"5a33e435","That's why we've devised a way to force Susanomon to revive--
by gathering energy on our own."
"5333d930","I have mastered a method of refining energy. What I need
from you are objects to refine into said energy."
"5433daa3","We need ten types of energy to revive him: fire, light,
ice, wind, lightning, dark, earth, wood, water and steel."
"5533dc16","We already have a few of these. MagnaGarurumon is off to
retrieve them."
"5633dd89","What we lack are wood, wind and earth types."
"5f33ebd4","First is...wood.
Bring me some ivy from the Palace of Thorns."
"6033ed47","The ivy is on the southern wall of the Palace of Thorns in
Ohguino. Get it while it's moist, before noon."
"e93b80d7","I leave it to you!"
"e83b7f64","You found moist ivy."
"eb3b843d","Pick
Don't pick"
"ea3b824a","You got Thorny Ivy!"
"366d19b1","Did you bring the Thorny Ivy from the south side of the
Palace of Thorns in Ohguino Wastelands?"
"336d14f8","Not yet, huh? Do your best. It's on the southern wall of the
Palace of Thorns and you need to pick it before noon."
"346d166b","You handed over the Thorny Ivy."
"396d1e0a","There's no doubt about it. These are exactly what we need."
"3a6d1ffd","With these we can do something about that wood energy...well
done, human."
"376d1b24","Right, next up we'll need materials for wind energy..."
"386d1c97","I need a Speed Chip. They're precious items, and no matter
what we do we're just one short."
"2d6d0b66","Sorry for such an troublesome task, but I'm relying on you."
"adf06104","Did you bring the Speed Chip I require?"
"b0f065dd","Hmm, looks like you're still empty-handed. I know it's a
rare item to get your hands on, but I beg you..."
"aff0646a","You handed over one Speed Chip."
"aaf05c4b","Ohhh, you've done us a great service."
"a9f05ad8","Now things are looking up with regards to the wind energy.
You have my thanks!"
"acf05f91","Now then, last but not least is the earth energy material..."
"abf05e3e","In order to make earth energy, we'll need the life force of
a Digimon."
"a6f0561f","Give your partner more than 8,000 HP!"
"a5f054ac","Once you've raised one of your partner's HP to 8,001 or
higher, come on back here."
"28ed510e","Oh wow, you've already raised your partner's HP past 8,000!"
"29ed52e1","If it's all right with you, I'll transfer that HP into this
container right away. What say you?"
"26ed4e28","Submit the HP (won't affect max HP).
Don't do it for now."
"27ed4f9b","Hmm...I guess now's a bad time. Whenever you're ready,
please submit the 8,000 HP we need."
"2ced57ba","Fantastic, thank you! Now then, without further ado...!"
"2ded592d","Hmph... Haaaah!"
"2aed5454","8,000 HP was transferred from {1}."
"2bed55c7","8,000 HP was transferred from {2}."
"20ed4496","All right...this is it! Now we've got the earth energy."
"21ed4609","Hmph... Now all that's left is to await my partner
MagnaGarurumon's return!"
"22eb0905","But hmm... My comrade is a bit late... I wonder if it ran
into any trouble..."
"21eb0792","Sorry to ask more of you, but could you go and look for
MagnaGarurumon?"
"20eb063f","And if there's some sort of trouble...please take care of
it. I leave it to you!"
"1feb044c","MagnaGarurumon is looking for objects to make dark and
steel energy."
"1eeb02d9","He's probably in a place where the Digimon are real tough...
Does any place come to mind?"
"ea4e9b9b","Are you ready? I need 8,000 HP."
"eb4e9d0e","I see, so you're still not ready... Do what you can to raise
that HP."
"ec4e9ee1","You have more than 8,000 HP! Are you ready to help me out?"
"c085892e","What is it? Have you found MagnaGarurumon?"
"bf8587bb","I see, you still haven't found it... Well, please keep up
the search. Look in a place with lots of tough Digimon."
"be8585c8","You were able to meet MagnaGarurumon? ...I see, so the
energy materials were entrusted to you, were they?"
"c58590cd","Then please, give them to me at once!"
"c4858f5a","You handed over all ten Supermassive Machine Parts."
"c3858de7","You don't have enough Supermassive Machine Parts"
"c2858c74","Hmm...this isn't enough for our needs. Could you go retrieve
the remaining objects we need to make steel energy?"
"b9857e29","What a haul! We'll have no problem making steel energy
we need with all this."
"b8857cb6","Now then, all we need now is the dark energy...we've almost
got it all lined up. Let's go meet up with MagnaGarurumon!"
"b8311b8d","Hmm? Oh, it's you!!!"
"b5311734","Sorry to keep you waiting, Emperor!"
"b63118a7","I had to rely on {0} to get the job done."
"b33113ee","The base materials for the dark energy are incredible...
I couldn't do anything about them on my own."
"b4311541","I see, you had to divvy up the labor this time, huh?"
"b1311088","Go on, {0}, give him what you got."
"b231127b","You handed over all twenty Ultramassive Dark Matters."
"af310da2","These are really something...even if you can find some,
transporting them is a different story."
"b0310f15","But with this...we've finally gotten our hands on all ten
types of energy!"
"9d332fe3","Time to refine the dark energy! Nnngwoooooh!"
"9c332e70","Oh!"
"9f3332c9","It's finished...and now we have everything we need!"
"9e333156","It's time...to insert them into our bodies!"
"a133362f","?!"
"a03334bc","..."
"a3333975","EmperorGreymon...MagnaGarurumon...you did it!"
"a2333782","And you as well, Tamer..."
"a5333c5b","I'll wait for you at Logic Volcano...!"
"a4333ae8","..."
"2b2bc0a8","..."
"2c2bc21b","...Uh, ugggh...?"
"2d2bc38e","We succeeded!"
"2e2bc561","Whew...I feel so refreshed."
"2f2bc6d4","Did we surprise you? Our combination was the final key for
restoring Susanomon's form."
"302bc847","We succeeded somehow, and materialized Susanomon. With
this, our role is complete."
"312bca3a","Shall we go, partner?"
"322bcbad","That's right... We've decided, Tamer. We're going to help
take care of your city."
"232bb430","We'll lend our strength for the sake of the city from now
on. See you there!"
"242bb5a3","MagnaGarurumon joined the city!"
"b12ed211","Yeah, let's do it! Oh, give our best to Susanomon."
"b02ed0be","EmperorGreymon joined the city!"
"cd883a0f","Oh, what have we here?"
"ce883be2","My name is MagnaGarurumon."
"cf883d55","I see, so EmperorGreymon... now I get it."
"c8883250","Good timing, actually. There's something I want...no, a task
I simply must ask of you."
"c98833c3","I'm already looking for objects that can act as materials
for steel and dark energies in this area."
"ca8835b6","Still, it'll take a bit of time to retrieve them. And so
that's why..."
"cb883729","I want you to carry what I produce over to EmperorGreymon."
"d4884574","It's a little bit of a pain...how do I put this...there's
quite a lot."
"d58846e7","If we don't gather up a certain amount, they'll decompose as
soon as we leave this area, rendering them useless."
"d28a8085","You need ten free item slots for these."
"d18a7f12","You don't have enough room, do you? If you're gonna take my
request, free up ten item slots."
"d08a7dbf","It looks like you have enough room now. Will you help a 'mon
out?"
"cf8a7bcc","I'll take them.
Not quite yet..."
"ce8a7a59","You got Supermassive Machine Parts A through J."
"cd8a78e6","Give these to EmperorGreymon in Server Tower as soon as you
can. Susanomon's revival rests on your shoulders!"
"cc8a7773","I see...but I can only rely on you. Please don't forget!"
"cb8a7580","Are you ready?"
"da8a8d7d","You have ten item slots ready to go. Can you take on this
task now?"
"918d7694","Did you deliver the Supermassive Machine Parts to
EmperorGreymon?"
"948d7b6d","Fantastic! Next on the list is...well, we've got another
amazing thing on our hands."
"938d79fa","The objects we need to make dark energy...Ultramassive Dark
Matter."
"8e8d71db","It may look small at first glance, but it contains a vast
amount of highly condensed data."
"8d8d7068","As for the amount...they take up 40 item slots!"
"908d7521","I'll need you to carry half--20 in all. I'll take the rest.
This is the last thing I'll ask of you!"
"8f8d734e","So will you do it?"
"8a8d6baf","When you're ready, come back with 20 free item slots."
"898d6a3c","I'll take them.
Not quite yet..."
"8c8b301e","You got Ultramassive Dark Matter A through T."
"8d8b31f1","Okay, give these to EmperorGreymon in Server Tower! I'll
hurry on over myself!"
"8a8b2d38","Are you ready?"
"8b8b2eab","You have 20 item slots ready to go. Can you take on this
task now?"
"12d64984","Hey there! You're one of those...whatchamacallems..."
"15d64e5d","Uhhh, whaddaya call 'em again? Ahhh never mind..."
"14d64cea","Anyways, you're the one taking on requests from us Digimon,
ain'tcha?"
"fd644cb","In thaaat case, how about one for lil' ole me? Please?
Pretty please?!"
"ed64358","I wanna send a gift to my buddy, see."
"11d64811","Please give this to Dianamon!"
"10d646be","You got a Red Gift Box."
"bd63e9f","Dianamon is somewhere in Absolute Zero...I think?"
"ad63d2c","Come back when you're done and tell me how she likes it!"
"8dd3398e","Go go go!"
"8ed33b61","Waaaait a sec, where're you gonna put this? Free up some
space, why don't ya!"
"8bd336a8","Oh, all ready to go?"
"5b769e7f","Hey hey hey! Did you give Dianamon what I asked you to?"
"5c769fd2","I wonder if she liked it?"
"5d76a145","You conveyed Dianamon's response."
"56769640","Huh? No reaction whatsoever?"
"57769833","That's weird... I put Dianamon's favorite thing in there..."
"587699a6","Huh? You got a letter...?"
"59769b19","You handed over Dianamon's letter."
"6276a964","Hmmm, let's see here..."
"6376aad7","Dearest...verily...forsooth? Uhhhhh...."
"6078e4f5","What's with all this old-timey speech?! I can't read it at
all!"
"5f78e302","Man... What the heck is this?"
"5e78e1af","Hey, can I ask you one more favor?"
"5d78e03c","You got a Green Gift Box."
"5c78de49","Come back again and tell me what she says!"
"5b78dcd6","Huh? You forgot the present from Dianamon?
Hurry up and bring it!"
"411cd7f2","Oh, you're back! Sorry for all the errands."
"401cd61f","I bet Dianamon was happy as a clam this time!"
"3f1cd4ac","You conveyed Dianamon's response."
"3e1cd339","Huh? Still nothing? Did you get anything in return?"
"3d1cd146","You handed over the Blue Gift Box."
"3c1ccfd3","Ahhh yeah, lookit this lame packaging...this's from Dianamon
all right..."
"3b1cce60","Let's take a look inside..."
"4a1ce5dd","Say what?!"
"491ce46a","What's this? Water? I'm soaked to the bone here!"
"bc19c7fc","Grr..."
"bd19c96f","Daaaah! Now I'm pissed!!!"
"be19cac2","Dianamon, you jerk!"
"bf19ccb5","Minervamon ran off in a huff."
"b819c1b0","Hmmm, what about the present from Dianamon?
It doesn't look like you have it."
"b16ea6c1","Well look what we have here...a human."
"ae6ea208","Don't act so friendly...did you need something from me?"
"af6ea3fb","A present from Minervamon...?"
"b46eab9a","You gave the Red Gift Box to Dianamon."
